,BankName,Reviews,Stars,Reviews_cleaned,Sentiment_Score,Sentiment_Type,Positive_words,Negative_words,five_star_rating
414,Guarenteed Rate Inc,"['spoke', 'this', 'lender', 'for', 'quite', 'some', 'time', 'and', 'gave', 'them', 'all', 'the', 'information', 'needed', 'and', 'they', 'even', 'pulled', 'credit', 'thanks', 'for', 'the', 'negative', 'ding', 'credit', 'score', 'now', 'and', 'they', 'said', 'they', 'were', 'sending', 'out', 'information', 'for', 'continue', 'with', 'refinance', 'nothing', 'was', 'ever', 'sent', 'called', 'back', 'and', 'was', 'told', 'that', 'someone', 'else', 'sends', 'out', 'the', 'information', 'and', 'they', 'would', 'send', 'the', 'next', 'day', 'nothingpoor', 'poor', 'poor', 'customer', 'service', 'and', 'waste', 'time', 'read', 'more']",1,"['spoke', 'lender', 'quite', 'time', 'gave', 'information', 'needed', 'even', 'pulled', 'credit', 'thanks', 'negative', 'ding', 'credit', 'score', 'said', 'sending', 'information', 'continue', 'refinance', 'nothing', 'ever', 'sent', 'called', 'back', 'told', 'someone_else', 'sends', 'information', 'send', 'next', 'day', 'nothingpoor', 'poor', 'poor', 'customer_service', 'waste', 'time', 'read']",-0.15714285714285717,Negative,['thanks'],"['negative', 'poor', 'poor', 'waste']",0
415,Guarenteed Rate Inc,"['positive', 'completed', 'mortgage', 'refinance', 'reducing', 'apr', 'from', 'however', 'the', 'rate', 'was', 'available', 'several', 'competitors', 'several', 'whom', 'offered', 'lower', 'fees', 'was', 'also', 'refinancing', 'reinstate', 'certificate', 'eligibility', 'toward', 'purchase', 'home', 'since', 'the', 'rate', 'was', 'available', 'elsewhere', 'hired', 'based', 'the', 'brokers', 'claim', 'that', 'the', 'transaction', 'could', 'completed', 'within', 'weeks', 'less', 'formally', 'began', 'the', 'process', 'with', 'guaranteed', 'rate', 'july', 'based', 'broker', 'feedback', 'that', 'the', 'transaction', 'was', 'underwriting', 'july', 'planned', 'the', 'closing', 'date', 'our', 'new', 'home', 'purchase', 'for', 'month', 'later', 'and', 'alerted', 'this', 'refinance', 'didnt', 'close', 'with', 'until', 'full', 'month', 'later', 'aug', 'and', 'the', 'loan', 'was', 'funded', 'aug', 'came', 'within', 'days', 'missing', 'ratelock', 'date', 'the', 'other', 'newhome', 'purchase', 'mortgage', 'because', 'from', 'the', 'broker', 'was', 'horrible', 'mentioned', 'parallel', 'with', 'this', 'effort', 'was', 'going', 'through', 'the', 'process', 'obtaining', 'home', 'purchase', 'mortgage', 'from', 'another', 'company', 'have', 'great', 'basis', 'comparison', 'received', 'information', 'from', 'guaranteed', 'rate', 'without', 'having', 'ask', 'for', 'when', 'did', 'receive', 'information', 'was', 'minimal', 'typically', 'yes', 'answer', 'had', 'followup', 'with', 'additional', 'questions', 'get', 'clarification', 'details', 'dont', 'this', 'for', 'living', 'thats', 'why', 'hired', 'definitely', 'did', 'not', 'receive', 'moneys', 'worthif', 'believe', 'the', 'broker', 'loan', 'package', 'spent', 'weeks', 'underwriting', 'btw', 'credit', 'scores', 'are', 'all', 'above', 'there', 'was', 'issue', 'there', 'when', 'asked', 'the', 'broker', 'never', 'offered', 'any', 'rationale', 'for', 'the', 'delaywhen', 'asked', 'sent', 'this', 'same', 'review', 'two', 'weeks', 'ago', 'surprise', 'havent', 'heard', 'word', 'back', 'from', 'them', 'apologizing', 'for', 'their', 'complete', 'lack', 'customer', 'servicetrust', 'you', 'can', 'better', 'than', 'these', 'guys', 'read', 'more']",1,"['positive', 'completed', 'mortgage', 'refinance', 'reducing', 'apr', 'however', 'rate', 'available', 'several', 'competitors', 'several', 'offered', 'lower', 'fees', 'also', 'refinancing', 'reinstate', 'certificate', 'eligibility', 'toward', 'purchase', 'home', 'since', 'rate', 'available', 'elsewhere', 'hired', 'based', 'brokers', 'claim', 'transaction', 'could', 'completed', 'within', 'weeks', 'less', 'formally', 'began', 'process', 'guaranteed_rate', 'july', 'based', 'broker', 'feedback', 'transaction', 'underwriting', 'july', 'planned', 'closing_date', 'new_home', 'purchase', 'month', 'later', 'alerted', 'refinance', 'didnt', 'close', 'full', 'month', 'later', 'aug', 'loan', 'funded', 'aug', 'came', 'within', 'days', 'missing', 'ratelock', 'date', 'newhome', 'purchase', 'mortgage_broker', 'horrible', 'mentioned', 'parallel', 'effort', 'going', 'process', 'obtaining', 'home_purchase', 'mortgage', 'another', 'company', 'great', 'basis', 'comparison', 'received', 'information', 'guaranteed_rate', 'without', 'ask', 'receive', 'information', 'minimal', 'typically', 'yes', 'answer', 'followup', 'additional', 'questions', 'get', 'clarification', 'details', 'dont', 'living', 'thats', 'hired', 'definitely', 'receive', 'moneys', 'worthif', 'believe', 'broker', 'loan', 'package', 'spent', 'weeks', 'underwriting', 'btw', 'credit', 'scores', 'issue', 'asked', 'broker', 'never', 'offered', 'rationale', 'delaywhen', 'asked', 'sent', 'review', 'two', 'weeks', 'ago', 'surprise', 'havent', 'heard', 'word', 'back', 'apologizing', 'complete', 'lack', 'customer', 'servicetrust', 'better', 'guys', 'read']",0.05219696969696971,Positive,"['positive', 'available', 'available', 'full', 'great', 'complete', 'better']","['less', 'missing', 'horrible', 'minimal', 'typically', 'spent']",0
416,Guarenteed Rate Inc,"['tried', 'emailing', 'the', 'lender', 'and', 'got', 'sent', 'back', 'tried', 'calling', 'the', 'lender', 'and', 'all', 'got', 'was', 'busy', 'signal', 'couldnt', 'get', 'hold', 'anyone']",1,"['tried', 'emailing', 'lender', 'got', 'sent', 'back', 'tried', 'calling', 'lender', 'got', 'busy', 'signal', 'couldnt', 'get', 'hold', 'anyone']",0.05,Neutral,['busy'],[],0
417,Guarenteed Rate Inc,"['they', 'called', 'and', 'asked', 'about', 'the', 'city', 'that', 'where', 'looking', 'and', 'when', 'told', 'him', 'might', 'consider', 'well', 'hung']",1,"['called', 'asked', 'city', 'looking', 'told', 'might', 'consider', 'well', 'hung']",0.0,Neutral,[],[],0
418,Guarenteed Rate Inc,"['would', 'not', 'recommend', 'this', 'mortgage', 'company', 'all', 'they', 'were', 'very', 'prompt', 'answer', 'but', 'soon', 'they', 'got', 'the', 'appraisal', 'and', 'find', 'out', 'wasnt', 'able', 'refinance', 'they', 'didnt', 'return', 'any', 'calls', 'fact', 'had', 'call', 'find', 'out', 'the', 'appraisal', 'reportbad', 'service']",1,"['recommend', 'mortgage_company', 'prompt', 'answer', 'soon', 'got', 'appraisal', 'find', 'wasnt', 'able', 'refinance', 'didnt', 'return', 'calls', 'fact', 'call', 'find', 'appraisal', 'reportbad', 'service']",0.5,Positive,['able'],[],0
419,Guarenteed Rate Inc,"['new', 'home', 'buying', 'before', 'make', 'such', 'huge', 'decision', 'like', 'ask', 'lots', 'questions', 'including', 'questions', 'about', 'how', 'mortgages', 'work', 'want', 'make', 'sure', 'informed', 'enough', 'least', 'have', 'shot', 'making', 'intelligent', 'decisioni', 'had', 'asked', 'similar', 'questions', 'several', 'other', 'lenders', 'who', 'contacted', 'through', 'this', 'site', 'and', 'they', 'were', 'all', 'very', 'polite', 'and', 'happy', 'answer', 'questions', 'aaron', 'however', 'seemed', 'have', 'attitude', 'from', 'the', 'moment', 'picked', 'the', 'phone', 'and', 'appeared', 'become', 'more', 'annoyed', 'asked', 'more', 'questionshis', 'general', 'tone', 'was', 'one', 'rudeness', 'and', 'condescension', 'the', 'conversation', 'ended', 'when', 'aaron', 'cut', 'off', 'the', 'middle', 'question', 'and', 'said', 'well', 'let', 'ask', 'you', 'this', 'what', 'didnt', 'you', 'understand', 'about', 'what', 'just', 'said', 'that', 'point', 'informed', 'him', 'that', 'our', 'conversation', 'was', 'over', 'and', 'would', 'not', 'doing', 'business', 'with', 'his', 'companyim', 'not', 'sure', 'why', 'aaron', 'and', 'guaranteed', 'rate', 'inc', 'think', 'its', 'acceptable', 'treat', 'people', 'this', 'way', 'but', 'you', 'have', 'expectations', 'similar', 'mine', 'you', 'may', 'disappointed', 'with', 'their', 'serviceon', 'the', 'bright', 'side', 'they', 'arent', 'the', 'only', 'game', 'town', 'there', 'are', 'plenty', 'other', 'companies', 'this', 'business', 'who', 'will', 'treat', 'you', 'better', 'than', 'aaron', 'read', 'more']",1,"['new_home', 'buying', 'make', 'huge', 'decision', 'like', 'ask', 'lots', 'questions', 'including', 'questions', 'mortgages', 'work', 'want', 'make_sure', 'informed', 'enough', 'least', 'shot', 'making', 'intelligent', 'decisioni', 'asked', 'similar', 'questions', 'several', 'lenders', 'contacted', 'site', 'polite', 'happy', 'answer', 'questions', 'aaron', 'however', 'seemed', 'attitude', 'moment', 'picked', 'phone', 'appeared', 'become', 'annoyed', 'asked', 'questionshis', 'general', 'tone', 'one', 'rudeness', 'condescension', 'conversation', 'ended', 'aaron', 'cut', 'middle', 'question', 'said', 'well', 'let', 'ask', 'didnt', 'understand', 'said', 'point', 'informed', 'conversation', 'business', 'companyim', 'sure', 'aaron', 'guaranteed_rate', 'inc', 'think', 'acceptable', 'treat', 'people', 'way', 'expectations', 'similar', 'mine', 'may', 'disappointed', 'serviceon', 'bright', 'side', 'arent', 'game', 'town', 'plenty', 'companies', 'business', 'treat', 'better', 'aaron', 'read']",0.11875000000000002,Positive,"['huge', 'intelligent', 'happy', 'general', 'sure', 'bright', 'better']","['least', 'annoyed', 'disappointed', 'game']",0
420,Guarenteed Rate Inc,"['was', 'preapproved', 'guaranteed', 'rate', 'after', 'they', 'had', 'all', 'information', 'including', 'extensive', 'application', 'and', 'full', 'access', 'credit', 'information', 'course', 'stopped', 'dealing', 'with', 'other', 'lenders', 'who', 'had', 'made', 'offers', 'then', 'entered', 'into', 'monthslong', 'process', 'responding', 'multiple', 'requests', 'for', 'documentation', 'everything', 'had', 'been', 'clearly', 'spelled', 'out', 'application', 'but', 'they', 'needed', 'corroboration', 'whenever', 'sent', 'something', 'they', 'would', 'call', 'few', 'days', 'later', 'and', 'say', 'that', 'underwriting', 'required', 'something', 'else', 'and', 'that', 'was', 'all', 'account', 'the', 'new', 'govt', 'regulations', 'and', 'note', 'that', 'was', 'looking', 'consolidate', 'the', 'and', 'mortgages', 'home', 'and', 'that', 'the', 'total', 'was', 'asking', 'for', 'was', 'less', 'than', 'homes', 'valuefinally', 'received', 'call', 'from', 'loan', 'contact', 'saying', 'that', 'credit', 'card', 'balance', 'was', 'too', 'high', 'and', 'they', 'couldnt', 'give', 'loan', 'unless', 'paid', 'off', 'first', 'this', 'was', 'information', 'they', 'had', 'had', 'all', 'along', 'before', 'they', 'preapproved', 'fact', 'primary', 'reason', 'for', 'refinancing', 'was', 'get', 'monthly', 'mortgage', 'payments', 'lower', 'and', 'pay', 'off', 'that', 'credit', 'card', 'balance', 'basically', 'said', 'that', 'their', 'response', 'was', 'not', 'acceptable', 'and', 'eventually', 'got', 'done', 'however', 'would', 'never', 'recommend', 'themthe', 'only', 'thing', 'would', 'give', 'them', 'high', 'points', 'for', 'responsiveness', 'least', 'until', 'agreed', 'with', 'them', 'they', 'got', 'back', 'quicker', 'than', 'anyone', 'didnt', 'with', 'other', 'lenders', 'who', 'were', 'offering', 'similar', 'rates', 'because', 'they', 'werent', 'getting', 'back', 'fast', 'gauranteed', 'rate', 'once', 'went', 'with', 'them', 'however', 'the', 'process', 'dragged', 'for', 'months', 'and', 'they', 'almost', 'werent', 'going', 'give', 'the', 'loan', 'buyers', 'beware', 'read', 'more']",1,"['preapproved', 'guaranteed_rate', 'information', 'including', 'extensive', 'application', 'full', 'access', 'credit', 'information', 'course', 'stopped', 'dealing', 'lenders', 'made', 'offers', 'entered', 'monthslong', 'process', 'responding', 'multiple', 'requests', 'documentation', 'everything', 'clearly', 'spelled', 'application', 'needed', 'corroboration', 'whenever', 'sent', 'something', 'call', 'days', 'later', 'say', 'underwriting', 'required', 'something', 'else', 'account', 'new', 'govt', 'regulations', 'note', 'looking', 'consolidate', 'mortgages', 'home', 'total', 'asking', 'less', 'homes', 'valuefinally', 'received', 'call', 'loan', 'contact', 'saying', 'credit_card', 'balance', 'high', 'couldnt', 'give', 'loan', 'unless', 'paid', 'first', 'information', 'along', 'preapproved', 'fact', 'primary', 'reason', 'refinancing', 'get', 'monthly', 'mortgage', 'payments', 'lower', 'pay', 'credit_card', 'balance', 'basically', 'said', 'response', 'acceptable', 'eventually', 'got_done', 'however', 'never', 'recommend', 'themthe', 'thing', 'give', 'high', 'points', 'responsiveness', 'least', 'agreed', 'got', 'back', 'quicker', 'anyone', 'didnt', 'lenders', 'offering', 'similar', 'rates', 'werent', 'getting', 'back', 'fast', 'gauranteed', 'rate', 'went', 'however', 'process', 'dragged', 'months', 'almost', 'werent', 'going', 'give', 'loan', 'buyers', 'beware', 'read']",0.0772053872053872,Positive,"['full', 'offers', 'clearly', 'new', 'high', 'first', 'primary', 'high', 'fast']","['less', 'least']",0
421,North American Savings Bank,"['worked', 'with', 'kory', 'and', 'carla', 'nasb', 'they', 'were', 'superb', 'team', 'and', 'provided', 'excellent', 'responsive', 'and', 'knowledgeable', 'service', 'throughout', 'the', 'entire', 'process', 'ours', 'was', 'complicated', 'process', 'with', 'refinance', 'and', 'loan', 'and', 'they', 'hung', 'there', 'with', 'the', 'entire', 'time', 'was', 'great', 'experience', 'working', 'with', 'both', 'them', 'highly', 'recommend', 'them', 'and', 'will', 'use', 'them', 'the', 'future', 'for', 'all', 'mortgage', 'needs', 'read', 'more']",5,"['worked', 'kory', 'carla', 'nasb', 'superb', 'team', 'provided', 'excellent', 'responsive', 'knowledgeable', 'service', 'throughout', 'entire_process', 'complicated', 'process', 'refinance', 'loan', 'hung', 'entire', 'time', 'great', 'experience_working', 'highly_recommend', 'future', 'mortgage', 'needs', 'read']",0.3833333333333333,Positive,"['superb', 'excellent', 'great']",['complicated'],1
422,North American Savings Bank,"['kory', 'was', 'far', 'the', 'best', 'loan', 'officer', 'have', 'ever', 'worked', 'with', 'were', 'dealing', 'with', 'complicated', 'refinance', 'and', 'purchase', 'two', 'different', 'properties', 'and', 'was', 'cool', 'calm', 'professional', 'and', 'extremely', 'knowledgeable', 'throughout', 'the', 'entire', 'process', 'wouldnt', 'use', 'anyone', 'else', 'moving', 'forward', 'his', 'level', 'integrity', 'and', 'responsiveness', 'second', 'none', 'thanks', 'for', 'everything', 'kory', 'read', 'more']",5,"['kory', 'far', 'best', 'loan_officer', 'ever', 'worked', 'dealing', 'complicated', 'refinance', 'purchase', 'two', 'different', 'properties', 'cool', 'calm', 'professional', 'extremely', 'knowledgeable', 'throughout', 'entire_process', 'wouldnt', 'anyone_else', 'moving', 'forward', 'level', 'integrity', 'responsiveness', 'second_none', 'thanks', 'everything', 'kory', 'read']",0.15833333333333333,Positive,"['far', 'best', 'cool', 'calm', 'professional', 'thanks']","['complicated', 'extremely']",1
423,North American Savings Bank,"['expert', 'loan', 'officer', 'well', 'versed', 'and', 'the', 'financial', 'impacts', 'loan', 'component', 'changes', 'the', 'best', 'have', 'worked', 'with', 'across', 'home', 'buyingselling', 'deals', 'now', 'advocated', 'for', 'the', 'real', 'estate', 'broker', 'the', 'state', 'due', 'his', 'ability', 'close', 'complicated', 'and', 'high', 'pressure', 'deals', 'she', 'places', 'him', 'the', 'top', 'the', 'list', 'after', 'years', 'the', 'business', 'professionally', 'and', 'patiently', 'answers', 'detailed', 'questions', 'and', 'can', 'rally', 'the', 'expanded', 'nasb', 'team', 'also', 'stellar', 'support', 'your', 'needs', 'handled', 'complicated', 'loan', 'that', 'seemed', 'change', 'every', 'week', 'while', 'tried', 'buy', 'antebellum', 'home', 'tough', 'comps', 'during', 'retirement', 'from', 'the', 'military', 'tough', 'income', 'verification', 'with', 'five', 'families', 'all', 'swapping', 'homes', 'tons', 'contingencies', 'everything', 'along', 'the', 'way', 'mattered', 'and', 'aaron', 'and', 'the', 'nasb', 'team', 'got', 'done', 'even', 'weekends', 'and', 'closed', 'time', 'with', 'the', 'best', 'interest', 'rate', 'the', 'market', 'and', 'added', 'origination', 'fees', 'look', 'not', 'pass', 'opportunity', 'work', 'with', 'him', 'read', 'more']",5,"['expert', 'loan_officer', 'well', 'versed', 'financial', 'impacts', 'loan', 'component', 'changes', 'best', 'worked', 'across', 'home', 'buyingselling', 'deals', 'advocated', 'real', 'estate', 'broker', 'state', 'due', 'ability', 'close', 'complicated', 'high', 'pressure', 'deals', 'places', 'top', 'list', 'years', 'business', 'professionally', 'patiently', 'answers', 'detailed', 'questions', 'rally', 'expanded', 'nasb_team', 'also', 'stellar', 'support', 'needs', 'handled', 'complicated', 'loan', 'seemed', 'change', 'every', 'week', 'tried', 'buy', 'antebellum_home', 'tough', 'comps', 'retirement', 'military', 'tough', 'income', 'verification', 'five', 'families', 'swapping', 'homes', 'tons', 'contingencies', 'everything', 'along', 'way', 'mattered', 'aaron', 'nasb_team', 'got_done', 'even', 'weekends', 'closed_time', 'best', 'interest_rate', 'market', 'added', 'origination', 'fees', 'look', 'pass', 'opportunity', 'work', 'read']",0.10714814814814815,Positive,"['best', 'real', 'high', 'top', 'professionally', 'detailed', 'stellar', 'best']","['due', 'complicated', 'complicated', 'tough', 'military', 'tough']",1
424,North American Savings Bank,"['the', 'nasb', 'team', 'went', 'above', 'and', 'beyond', 'for', 'and', 'family', 'and', 'closed', 'important', 'home', 'loan', 'time', 'despite', 'many', 'changes', 'military', 'retirement', 'and', 'very', 'challenging', 'antebellum', 'home', 'that', 'required', 'the', 'entire', 'nasb', 'team', 'pull', 'out', 'all', 'the', 'stops', 'know', 'the', 'rules', 'and', 'regulations', 'and', 'guide', 'through', 'tough', 'process', 'truly', 'believe', 'would', 'not', 'have', 'closed', 'time', 'with', 'different', 'team', 'will', 'only', 'recommend', 'nasb', 'for', 'home', 'loansespecially', 'complicate', 'loans', 'read', 'more']",5,"['nasb_team', 'went', 'beyond', 'family', 'closed', 'important', 'home', 'loan', 'time', 'despite', 'many', 'changes', 'military', 'retirement', 'challenging', 'antebellum_home', 'required', 'entire', 'nasb_team', 'pull', 'stops', 'know', 'rules', 'regulations', 'guide', 'tough', 'process', 'truly', 'believe', 'closed_time', 'different', 'team', 'recommend', 'nasb', 'home', 'loansespecially', 'complicate', 'loans', 'read']",0.10138888888888892,Positive,"['important', 'many', 'challenging']","['closed', 'military', 'tough']",1
425,North American Savings Bank,"['dallas', 'goodlet', 'and', 'his', 'entire', 'team', 'are', 'deserving', 'special', 'thank', 'you', 'was', 'professional', 'they', 'come', 'and', 'closed', 'our', 'loan', 'days', 'were', 'with', 'another', 'competitor', 'originally', 'and', 'called', 'saving', 'thousands', 'over', 'our', 'current', 'lender', 'was', 'real', 'pleasure', 'getting', 'work', 'with', 'this', 'institution', 'and', 'class', 'act', 'like', 'dallas', 'great', 'job']",5,"['dallas_goodlet', 'entire', 'team', 'deserving', 'special', 'thank', 'professional', 'come', 'closed', 'loan', 'days', 'another', 'competitor', 'originally', 'called', 'saving', 'thousands', 'current', 'lender', 'real', 'pleasure', 'getting', 'work', 'institution', 'class', 'act', 'like', 'dallas', 'great_job']",0.19151785714285716,Positive,"['deserving', 'special', 'professional', 'originally', 'real']",['closed'],1
426,North American Savings Bank,"['comments', 'begin', 'wife', 'and', 'were', 'the', 'point', 'signing', 'completion', 'with', 'the', 'leader', 'online', 'home', 'mortgage', 'service', 'were', 'not', 'satisfied', 'with', 'the', 'origination', 'cost', 'applied', 'lending', 'tree', 'for', 'competitive', 'bids', 'several', 'lender', 'matched', 'slightly', 'beat', 'nasb', 'but', 'none', 'were', 'convincing', 'closing', 'time', 'chose', 'nasb', 'because', 'dallas', 'goodlet', 'believability', 'the', 'closing', 'the', 'sales', 'loan', 'service', 'and', 'application', 'process', 'was', 'competitive', 'assuring', 'professional', 'timely', 'supportive', 'and', 'truthful', 'dallas', 'goodlet', 'brent', 'custer', 'and', 'the', 'whole', 'nasb', 'team', 'delivered', 'the', 'mortgage', 'time', 'and', 'the', 'price', 'promised', 'are', 'completely', 'satisfied', 'and', 'appreciative', 'the', 'staff', 'product', 'and', 'service', 'your', 'company', 'kudos', 'all', 'read', 'more']",5,"['comments', 'begin', 'wife', 'point', 'signing', 'completion', 'leader', 'online', 'home', 'mortgage', 'service', 'satisfied', 'origination', 'cost', 'applied', 'lending_tree', 'competitive', 'bids', 'several', 'lender', 'matched', 'slightly', 'beat', 'nasb', 'none', 'convincing', 'closing', 'time', 'chose', 'nasb', 'dallas_goodlet', 'believability', 'closing', 'sales', 'loan', 'service', 'application', 'process', 'competitive', 'assuring', 'professional', 'timely', 'supportive', 'truthful', 'dallas_goodlet', 'brent', 'custer', 'whole', 'nasb_team', 'delivered', 'mortgage', 'time', 'price', 'promised', 'completely', 'satisfied', 'appreciative', 'staff', 'product', 'service', 'company', 'kudos', 'read']",0.32333333333333336,Positive,"['satisfied', 'convincing', 'professional', 'supportive', 'truthful', 'whole', 'completely', 'satisfied', 'appreciative']",['slightly'],1
427,North American Savings Bank,"['working', 'with', 'jon', 'was', 'such', 'amazing', 'experience', 'from', 'the', 'start', 'offered', 'answers', 'any', 'questions', 'had', 'since', 'after', 'all', 'this', 'was', 'our', 'first', 'home', 'purchase', 'jon', 'was', 'always', 'phone', 'call', 'away', 'ready', 'help', 'where', 'needed', 'made', 'the', 'stringent', 'home', 'buying', 'process', 'easy', 'possible', 'would', 'definitely', 'recommend', 'any', 'potential', 'buyers', 'work', 'with', 'jon', 'know', 'for', 'myself', 'will', 'calling', 'him', 'ever', 'decide', 'buy', 'another', 'housethanks', 'jon', 'read', 'more']",5,"['working', 'jon', 'amazing', 'experience', 'start', 'offered', 'answers', 'questions', 'since', 'first_home', 'purchase', 'jon', 'always', 'phone_call', 'away', 'ready', 'help', 'needed', 'made', 'stringent', 'home_buying', 'process', 'easy', 'possible', 'definitely_recommend', 'potential', 'buyers', 'work', 'jon', 'know', 'calling', 'ever', 'decide', 'buy', 'another', 'housethanks', 'jon', 'read']",0.24666666666666667,Positive,"['amazing', 'ready', 'easy']",[],1
428,North American Savings Bank,"['nasb', 'was', 'amazing', 'work', 'with', 'the', 'preapproval', 'process', 'was', 'easy', 'and', 'informational', 'chose', 'our', 'home', 'and', 'closed', 'within', 'days', 'our', 'agreement', 'date', 'thanks', 'nasb', 'for', 'making', 'our', 'first', 'home', 'purchase', 'amazing', 'experience']",5,"['nasb', 'amazing', 'work', 'preapproval', 'process', 'easy', 'informational', 'chose', 'home', 'closed', 'within', 'days', 'agreement', 'date', 'thanks', 'nasb', 'making', 'first_home', 'purchase', 'amazing', 'experience']",0.34666666666666673,Positive,"['amazing', 'easy', 'thanks', 'amazing']",['closed'],1
429,North American Savings Bank,"['jon', 'barrett', 'was', 'great', 'asset', 'husband', 'and', 'made', 'our', 'mortgage', 'loan', 'process', 'extremely', 'simple', 'and', 'quick', 'jon', 'was', 'knowledgeable', 'helpful', 'patient', 'and', 'accurate', 'would', 'suggest', 'anyone', 'shopping', 'for', 'mortgage', 'loan', 'give', 'jon', 'call']",5,"['jon_barrett', 'great', 'asset', 'husband', 'made', 'mortgage', 'loan', 'process', 'extremely', 'simple', 'quick', 'jon', 'knowledgeable', 'helpful', 'patient', 'accurate', 'suggest', 'anyone', 'shopping', 'mortgage', 'loan', 'give', 'jon', 'call']",0.38333333333333336,Positive,"['great', 'quick', 'accurate']",['extremely'],1
430,North American Savings Bank,"['jon', 'barrett', 'was', 'great', 'asset', 'husband', 'and', 'made', 'our', 'mortgage', 'loan', 'process', 'extremely', 'simple', 'and', 'quick', 'jon', 'was', 'knowledgeable', 'helpful', 'patient', 'and', 'accurate', 'will', 'passing', 'jons', 'name', 'along', 'anyone', 'looking', 'for', 'mortgage', 'loan']",5,"['jon_barrett', 'great', 'asset', 'husband', 'made', 'mortgage', 'loan', 'process', 'extremely', 'simple', 'quick', 'jon', 'knowledgeable', 'helpful', 'patient', 'accurate', 'passing', 'jons', 'name', 'along', 'anyone_looking', 'mortgage', 'loan']",0.38333333333333336,Positive,"['great', 'quick', 'accurate']",['extremely'],1
431,North American Savings Bank,"['cant', 'express', 'how', 'incredibly', 'awesome', 'our', 'experience', 'was', 'with', 'working', 'with', 'bryant', 'small', 'nasb', 'military', 'family', 'have', 'purchased', 'refinanced', 'many', 'homes', 'and', 'this', 'was', 'far', 'the', 'best', 'experience', 'have', 'ever', 'had', 'bryant', 'makes', 'easy', 'and', 'took', 'the', 'time', 'discuss', 'the', 'best', 'options', 'for', 'ive', 'never', 'met', 'bryant', 'but', 'you', 'cant', 'mistake', 'authenticity', 'and', 'knew', 'instantly', 'and', 'nasb', 'were', 'who', 'were', 'going', 'with', 'read', 'more']",5,"['cant', 'express', 'incredibly', 'awesome', 'experience_working', 'bryant', 'small', 'nasb', 'military', 'family', 'purchased', 'refinanced', 'many', 'homes', 'far', 'best', 'experience', 'ever', 'bryant', 'makes', 'easy', 'took', 'time', 'discuss', 'best', 'options', 'ive', 'never', 'met', 'bryant', 'cant', 'mistake', 'authenticity', 'knew', 'instantly', 'nasb', 'going', 'read']",0.40925925925925927,Positive,"['incredibly', 'awesome', 'many', 'far', 'best', 'easy', 'best']","['small', 'military']",1
432,North American Savings Bank,"['best', 'loan', 'officer', 'could', 'have', 'hoped', 'for', 'jeff', 'exceeded', 'expectations', 'worked', 'very', 'hard', 'get', 'the', 'best', 'rate', 'possible', 'highly', 'recommended']",5,"['best', 'loan_officer', 'could', 'hoped', 'jeff', 'exceeded_expectations', 'worked_hard', 'get', 'best_rate', 'possible', 'highly_recommended']",0.5,Positive,['best'],[],1
433,North American Savings Bank,"['adam', 'was', 'great', 'work', 'with', 'during', 'our', 'refi', 'his', 'attention', 'detail', 'made', 'this', 'smooth', 'and', 'easy', 'transaction', 'has', 'been', 'several', 'years', 'since', 'weve', 'gone', 'thru', 'the', 'home', 'loan', 'process', 'and', 'were', 'unsure', 'where', 'start', 'after', 'talking', 'with', 'adam', 'were', 'confident', 'was', 'the', 'one', 'help', 'with', 'our', 'refi', 'was', 'professional', 'helpful', 'very', 'knowledgeable', 'about', 'the', 'loan', 'process', 'and', 'answered', 'all', 'our', 'questions', 'timely', 'manner', 'would', 'highly', 'recommend', 'adam', 'and', 'would', 'not', 'hesitate', 'work', 'with', 'him', 'again', 'read', 'more']",5,"['adam', 'great_work', 'refi', 'attention', 'detail', 'made', 'smooth', 'easy', 'transaction', 'several', 'years', 'since', 'weve', 'gone', 'thru', 'home', 'loan', 'process', 'unsure', 'start', 'talking', 'adam', 'confident', 'one', 'help', 'refi', 'professional', 'helpful', 'knowledgeable', 'loan', 'process', 'answered', 'questions', 'timely_manner', 'highly_recommend', 'adam', 'hesitate', 'work', 'read']",0.28666666666666674,Positive,"['smooth', 'easy', 'confident', 'professional']",[],1
434,North American Savings Bank,"['great', 'website', 'knowledgeable', 'responsive', 'and', 'always', 'got', 'back', 'quickly', 'with', 'answers', 'our', 'questions', 'mortgage', 'process', 'can', 'very', 'tedious', 'and', 'they', 'made', 'easy']",5,"['great', 'website', 'knowledgeable', 'responsive', 'always', 'got', 'back', 'quickly', 'answers', 'questions', 'mortgage', 'process', 'tedious', 'made', 'easy']",0.21333333333333332,Positive,"['great', 'quickly', 'easy']",['tedious'],1
